epoch,scrping_dt,ad_id_indeed,ad_jobtitle_indeed,ad_cie_indeed,ad_jobloc_indeed,ad_post_dt_indeed,ad_jobdes_indeed,search_ad_url,ad_url,ad_jobdate,ad_jobtitle,ad_jobcie,ad_jobdes,ad_email
1514871688.0,2018-01-02 13:41:28,7c932e57db23eac5,Data Scientist,Hillman Ross,Hong Kong,30+ days ago,"Contract Type:

Permanent


Location:

Hong Kong, Hong Kong


Industry:

Information Technology


Salary:

Negotiable


Reference:

5592_1509437173


Contact Name:

Lawrence Yeung


Contact Email:

Lawrence.Yeung@hillmanross.com


Job Published:

October 31, 2017 16:06

Job Description
Our client is a leading IT&T company. With its wave of implementing Internet of Things (IoT) with smart living, they are looking for a data scientist to build enterprise big data analytics solutions and Artificial Intelligence blueprint.


We are now seeking a DATA SCIENTIST


RESPONSIBILITIES

Build enterprise big data analytics and AI blueprint and collaborate with business users across the organization to assess their needs and define analytical strategy
Evaluate and implement tools for data integration, analytics, machine learning and visualization
Analyze structured and unstructured data, visualize findings and discover insights via data modeling, machine learning and optimization technique
Build real-time integration capabilities from data source and analytics platform to customer touchpoints
Standardize analytics methodology and architect to improve working efficiency

QUALIFICATIONS

Degree Holder in Statistics, Mathematics, Computer Science or related disciplines
Minimum 5 years in data science, data analysis, data mining, and creation of algorithms/data models/modeling
Proficient in R, Python, Scala, SAS, Perl, Matlab or other tools appropriate for large-scale data modeling
Good understanding of machine learning algorithms, such as k-NN, SVM, Decision Forests, etc
Experience in data visualization tools such as QlikSense
Proficiency in using query languages such as SQL, Hive, Pig
Good applied statistics skills, such as statistical testing, regression, etc
Strong oral and written presentation in English and Chinese, Mandarin is a plus

APPLY FOR THIS JOB


Interested candidate please CLICK apply button to apply online or send your resume in MS word format to Hillman Ross Recruitment Solution Professional


For more information please contact Lawrence YEUNG +852 2986 1961


Please note that only shortlisted candidate will be notified. All information will be treated in strict confidence and solely used for recruitment purposes.",https://www.indeed.hk/rc/clk?jk=7c932e57db23eac5&fccid=619397f1d2f36501,https://www.hillmanross.com/jobs/data-scientist-1,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,4702236e6a92e291,Investment Manager,SenseTime Group Limited,Hong Kong,5 days ago,"SenseTime Group Limited is an innovative Information Technology company that harnesses Deep Learning as our core technology. We are dedicated towards spearheading break-through research and development in Deep Learning technology, so as to provide unique solutions for artificial intelligence applications and Big Data analysis.
We have congregated the most influential top-tier computer vision scientists, experts in Deep Learning, and many prominent leading figures from Google, Baidu, Microsoft and Lenovo. By leveraging our technologies, talents and patents built over the last 10 years, SenseTime is fast propelling to be the pioneer in the flourishing AI industry. We have already grasp a preeminent position at human face recognition, text and character recognition, human body recognition, mobile vehicle recognition, object recognition, and image processing, all powered by the Deep Learning technology. Geared with these cutting-edge technologies, SenseTime has been actively venturing into three primary sectors, namely finance, mobile internet, as well as security and surveillance. We have established effective collaborations with magnates of various industries, including ChinaMobile, UnionPay, NVIDIA, Huawei, NetPosa, Xiaomi, Sina Weibo, Iflytek, and JD.com (Jingdong Mall), to boost further advancement on AI products.
SenseTime has already set foot in China and our subsidiary offices are strategically set up in Beijing, Shenzhen, and Hong Kong. We aim to attract the best and brightest at all levels of expertise around the world, to join our efforts in establishing a truly original and innovative company, so as to disseminating China’s wisdom world-wide.
Join us, in this journey of our inaugural mission towards a better world for a better future.",https://www.indeed.hk/rc/clk?jk=4702236e6a92e291&fccid=c1450a7e29d67e64,https://www.cpjobs.com/hk/job/investment-manager-1969619?utm_source=indeedhk&utm_campaign=joblists&utm_medium=web,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,fa611f4e94d101c8,Data Scientist,Classy Wheeler,"Sheung Wan, Hong Kong Island",30+ days ago,"Client Description

US-based IT service vendor


Job Description

• Degree in Computer Science, Statistics, Applied Math or related field 8+ year experience in data mining and statistical analysis Able to understand various data structures and common methods in data transformation Excellent pattern recognition and predictive modeling skills Experience with programming languages such as R/Python etc.

• Research and develop statistical learning models for data analysis Collaborate with product management and engineering departments to understand company needs and devise possible solutions Communicate results and ideas to key decision makers Implement new statistical or other mathematical methodologies as needed for specific models or analysis Optimize joint development efforts through appropriate database use and project design Proficient in Cantonese & English",https://www.indeed.hk/rc/clk?jk=fa611f4e94d101c8&fccid=7e57982cb894da40,http://classywheeler.com.hk/job/detail/479/?return_link=167292e58f499e65842f79735e3bd3ee,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,54a147420ce7e30d,"Data Scientist in Big Data Technologies, Advanced Business A...",BASF Asia Pacific,Hong Kong,4 days ago,"Job Field: Information Technology/Service
Location: Hong Kong, HK
Company: BASF Asia Pacific
Job Type: Experienced
Job ID: EN_HK_24826

We are the world's leading chemical company because we offer intelligent solutions for our customers and for a sustainable future. We have over 110,000 employees connecting around the world. For you, this means an almost unlimited range of job opportunities, career development and lots of potential to continue learning . At BASF we believe strongly in the power of connected minds.
Description
Located in Hong Kong, BASF’s regional headquarters oversees more than 16,000 employees at about 100 sites across Asia Pacific. In addition to regional business units, Hong Kong office also houses regional functional units including Corporate Affairs, Finance and Controlling, Human Resources, Management Consulting, Procurement and Supply Chain Services. Objectives of the Position
As a data scientist with strong background in analytics-relevant information technology, the incumbent will:
act as an internal software developer in business and data analytics
be responsible for leading, executing and coordinating innovative data analytics projects and establishing sustainable IT solutions including data modelling and user interface creation
communicate the ideas and solutions to a broad community of non-data scientists Job Responsibilities
Initiate and drive new and ground-breaking development of customized business and data analytics solutions with the highest technical standards and liaise within the Advanced Business Analytics team and the global BASF community
Transfer innovative solutions from a piloting phase into a sustainable and scalable software solution for global and cross-business usage
Liaise with internal business and corporate units and translate their analytical needs into initiatives
Mentor and coach other team members and support their functions by providing expertise and insights into data and computer science Requirements
Holder of Master degree in Computer Science, Data Science, Information Systems; or Bachelor degree with additional years of relevant work experience in the industrial sector
3 to 5 years working experience with databases and SQL, SAP applications and analytics tools like SAP HANA, data warehousing, data management and Big Data technologies as well as lifecycle management of software solutions. Be able to write production-level code
Have a deep understanding of one or more of the following areas: Hadoop (HDFS, MapReduce, Hive, Yarn, Flume, Storm), Spark, Kafka, ActiveMQ
Have superior understanding of internal and external data needs in industrial business processes
Experienced in working in a diverse and global team, with a consultancy and result-oriented mindset, and enjoy working in a newly set-up team
Be able to communicate ideas and solutions to stakeholders of non-data science experts
Be creative and motivated team player with strong communication and presentation skills in English. Mandarin is a plus.
Be willing to travel up to 10%",https://www.indeed.hk/rc/clk?jk=54a147420ce7e30d&fccid=f161bd11bb997f0a,https://basf.jobs/asia-pacific-bc/job/Hong-Kong-Data-Scientist-in-Big-Data-Technologies%2C-Advanced-Business-Analytics/350070601/?feedId=111101&utm_source=Indeed&utm_medium=organic&utm_campaign=Indeed,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,29cfc093928c1cf3,Medical Scientist,Gilead Sciences,Hong Kong,30+ days ago,"For Current Gilead Employees and Contractors:
Please log onto your Internal Career Site to apply for this job.
Job Description
Specific Responsibilities and skills for Position
The medical scientist is a Medical Affairs position whose mission is to foster collaborative relationships with scientific leaders and to facilitate the exchange of unbiased scientific information between the medical community and the company.
This position will focus on Hepatitis therapeutic area.
Work with regional TA lead in the development and and implementation of medical strategies at local and regional levels.
Provide scientific support, establish and maintain on-ongoing professional relationship with opinion leaders and societies in Hepatitis area.
Utilizes scientific resources for impactful presentations in a variety of different settings.
Responds to clinical inquiries regarding marketed or developmental Gilead products.
Identifies and develops opinion leaders to support Gilead products and trains Gilead approved speakers through personal contacts and on-site visits.
Collaborate with commercial team and provide input on marketed products aligned with corporate clinical and business objectives.
Responsible for local and regional advisory board meetings and regional educational program. Provide scientific support at local and international congress and other external meetings.
Continually monitor the disease state environment to sustain expertise in disease state management and new therapies, competitive products and features.
Support identification of data gaps. Communicate with opinion leaders to develop phase 4 studies aligned with global medical strategies.
Establish and maintain appropriate relationships with commercial, regulatory, HEOR team, therapeutic area medical lead and with external contacts as well as participate in special projects based on extensive knowledge base, experience and competency.
Assists with site selection for Gilead-Sponsored clinical trials according to the request from Clinical teams.
Travels to appointments, meetings and conferences on a regular basis, occasionally with short notice.
Essential Duties and Job Functions
Working with Country Medical Director and Regional TA lead on early development of a variety of projects, he/ she provides independent thought and initiative in the further development of specific projects and ensuing presentations and reports.
Attends major conferences and helps coordinate medical affairs activities at conferences and may present to external audience.
Review both promotional and non-promotional materials at Promotional Review Committees.
Must be fully cognizant of all relevant scientific data.
Must be cognizant of regulatory requirements for field-based personnel.
Must be committed to continuing education to maintain knowledge base.
Knowledge, Experience and Skills
The ideal candidate will be an MD, Pharm.D or Ph.D in the key therapeutic areas (Hepatitis background is preferred). Some industry experience is expected.
Clinical experience is desirable.
Must have demonstrated organizational skills to manage multiple projects simultaneously.
Excellent communication and presentation skills
Ability to travel domestically and internationally which will include occasional weekend travel",https://www.indeed.hk/rc/clk?jk=29cfc093928c1cf3&fccid=e4b075354d7c2865,https://gilead.wd1.myworkdayjobs.com/en-US/gileadcareers/job/Hong-Kong-Affiliate/Medical-Scientist_R0001371-1?source=Indeed,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,be3a29a40b2b3443,Software Engineer,Inspire Synergy Limited,Hong Kong,,"Job SummaryAre you excited to work in a fast growing startup with fun energetic environment?Do you have a passion to create value through data processing?Have you experienced with irrelevant digital ads?If you answer with three YESs, we are dying to talk to you!Inspire Synergy is an Asia focused mobile marketing company with a strong position in data collection, targeting and advertising technologies. We are passionate to adopt programmatic mobile advertising in innovative ways. We are looking for a Software Engineer to work out of our Hong Kong office.Inspire Synergy is looking for a Software Engineer to be responsible for the development and delivery of the company’s core big data technology, the mDMP. Candidates will innovate big data ingestion and processing to discover trends, produce analysis, and apply in-depth machine learning to predict mobile user behaviours in order for us to personalise advertisements to consumers.Candidates for this entry level position must be knowledgeable in major distributed open source technologies and NoSQL platforms such as Hadoop, Spark, HBase, and Cassandra. Candidates must be comfortable working with multiple programming languages and have experience delivering large, highly scalable, highly performant systems.Responsibilities and Duties  Build software to improve existing advertising technologies and products, and implement new features requestedby customers & markets.  Build proprietary tools to facilitate terabytes data collection, processing, and visualisation in both real time and batch basis.  Participate in design and code reviews with senior engineers to define and develop new capabilities.  Work in a fast-paced, energetic, and flexible startup environment, with a talented, diverse, and forward-thinking team.  Collaborate with other team members to achieve product goals and shared metrics.  Demonstrated self-motivation to work independently, as well as a part of a high-performing team.Qualifications and Skills  MS in Computer Science, Mathematics, Engineering or related discipline from an accredited university preferred.  Major programming languages including Java, Javascript, Python.  Big data and NoSQL technologies such as Hadoop YARN, Spark, Hive, Cassandra, HBase, Storm, CASK, Kafka, Flume.  Traditional databases and data related tools such as MySQL.BenefitsJoining Inspire Synergy provides candidates an opportunity to work with a team of startup entrepreneurs, digital visionaries, data scientists and engineers form UC Berkeley, Princeton University, Columbia University, HKUST, and HK Polytechnic University. We are a fast growing company with seed investment.Job Type: InternshipSalary: $19,000.00 to $20,000.00 /monthRequired education:Master's",https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0APMz-Y_yOGiA7fuwJNw9xDjGOJcAg2lJ9goECDYLmsiSaNAIeBzEd82h0sWYRU5S6euH6xe44w7mb7jm8W8Vgu0VZH9apxKGwrPL8H7_h014cFhzm_12fnSzerb7TJtoOPW2UM2pSuqvEnI7A4EBlp7TqQqS_rzl2CKh9RSv51qlkBBOUJxY2pOOoklUQcw7UZArtp9C6heY0ogxjRIXAJvXI9d3UPF0KMEvz_i_aSXNjjl2rlSYSmaCF6ZpKBk0XXadK1RO1jjywgr1gC1Pn08RDRsO3VhOinL-NQBKs7eXXmm2dYhbb2Sc3OANoZhca_yuxrVYeGajldmTKjJTdG74VZm4JXP7mH6QyXb9tFiILUGB5foLcH94iepKSRs51J31GAVb0B4GUvQgFffmLL2fbpR_J2A17c7HlAPdOO0Mb5nSNqtKcp&p=4&sk=&fvj=1,https://www.indeed.hk/cmp/Inspire-Synergy-Limited/jobs/Software-Engineer-be3a29a40b2b3443?sjdu=QwrRXKrqZ3CNX5W-O9jEvTbhdKQrSqlqvUbDI7nOlEN8-kFUukjbVnI7LGc_906fN3apNzTsmCGMoJAOkh_43g,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,6aaddce1000e66b7,AI Quant Specialist – Electronic Trading (Hong Kong),Pathfinder,Hong Kong,30+ days ago,"Our client is a brokerage and investment firm focused on institutional brokerage, investment banking and asset management for corporate and institutional clients around the world.

They are looking for an outstanding Algorithmic Trading Specialist with proven AI experience to join their agile, highly professional team. This group delivers client-facing, high-availability trading algorithms and related technology.

This role is based in Hong Kong but applicants from other countries are encouraged to apply and relocation packages will be considered for the right candidates.

Responsibilities:
Using statistical/mathematical techniques and knowledge of global equity market structure (and microstructure) you will design new trading algorithms and systems, and improve existing ones

Perform quantitative research, analysis and development on our client’s electronic/algorithmic execution trading systems

Possess and continuously develop the necessary system and technical knowledge to drive analytics platform development to deliver trading excellence

Determine how the analytics platform will integrate with the delivery of developing AI algorithmic offerings

Support sales team in presenting company value proposition to clients describing/explaining analytics functional complexity

Provide AI subject matter expertise across the Algo product suite and be able to engage with clients to determine solutions ranging from custom configurations to unique Algo product developments

Requirements:
Experience with Artificial Intelligence or as a Data Scientist role is a must

BS/BA degree or higher in Mathematics, Engineering and/or Computer Science or equivalent experience

5+ years of design and development experience within an equity trading desk’s algorithmic development group

Proven track record in designing, developing and implementing sell-side trading algorithms such as VWAP, POV etc., as well as equity trading market tactics

An outstanding ability to interpret client trading strategies or needs and translate into technical specifications

A strong aptitude for analytical and quantitative thinking

Proven ability to communicate effectively at all organisational levels

Extensive knowledge of real-time algorithmic trading systems

Experience researching large data sets related to trading (tick/market data, orders and trades) is a plus

Knowledge of equity market microstructure and TCA techniques is a plus

To apply, please send your resume to careers@pathfindertalent.com and state the reference AVJX-203210 in the email subject.",https://www.indeed.hk/rc/clk?jk=6aaddce1000e66b7&fccid=cb27a4e52c66aaa3,http://pathfindertalent.com/job/ai-quant-specialist-electronic-trading-hong-kong/,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,81015000dbd6e499,Research Scientist,DiagCor,Hong Kong,30+ days ago,"Responsibilities

Develop and launch commercial IVD products / molecular diagnostic tests
Responsible for experimental design, implementation, and data analysis
Work closely with collaborators for product validation and evaluation
Contribute to the ongoing innovation and improvement in diagnostic products
Support technology transfer and provide technical trainings

Requirements

B.Sc. in Molecular Biology, Biotechnology, Biochemistry, Medical Sciences or related discipline. Preferably with M.Phil qualification
Hands-on relevant working experience (1-2yrs) is a definite advantage. Candidates with less experience will be considered as Research Assistant
Responsible, self-motivated, result-oriented and capable of multi-tasking along with problem-solving expertise
Knowledgeable in broad range of molecular techniques including real time PCR, sequencing, DNA array and detection technologies
Creative, hard-working and capable of independent in-depth research
Good written and verbal communication skills. Team player attitude

Remarks: Appointment will be on contract or fixed terms for 2 years.",https://www.indeed.hk/rc/clk?jk=81015000dbd6e499&fccid=052e4ac318a1a4d6,http://www.diagcor.com/en/careers-in-molecular-diagnostics-MDx/detail/1-research-scientist,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,c538210ebddacae4,"Consultant, Regional Team, Health, Hong Kong",Marsh,Hong Kong,30+ days ago,"The Asia Health Regional Consultant will be responsible for generating and delivering health consulting solutions which will include:

Integral part in the delivery of a wide variety of regional & local benefits consulting projects including benefit audit and assessment, scheme funding review, health analytics and health & wellbeing strategies.
Identification and driving of innovative first to market initiatives – including integrated health & wellness solutions and participation in development of intellectual capital
Account management responsibilities for key regional & global benefit client accounts, and provide support on larger strategic accounts
Support delivery of local health consulting solutions for key markets & clients (identify opportunities & delivery of solutions).

The consultant will need to develop a strong network of relationships, working in collaboration with a variety of stakeholders including, local country brokers, cross line of business functions, global multinational consulting group teams and portfolio management teams.


The position will have opportunity to work with and travel to multiple locations in Asia – gaining multi market knowledge.


JOB RESPONSIBILITIES

Global and Regional account management responsibility for multinational clients and support on Strategic Key Multinational accounts:
Project manage their regional benefit arrangements across Asia or globally; including supporting renewal process with local countries & coordinating collation of information. Maintaining active contact with all stakeholders.
Understand & identify issues faced by client and support resolution.
Establish strong client relationships, demonstrating an ability to deliver and present in a clear, logical framework.
Understand solutions offered by Mercer to be able to have high level discussion with clients.
Support Delivery of Consulting Projects
Ability to understand the deliverables and take the necessary steps to complete first draft.
Proactively manage the timeline to ensure all stakeholders provide the information in a timely fashion.
Produce benchmarking reports for clients against internally sourced peer data.
Projects to be delivered in a concise, clear and client tailored way; to be able to “story tell” effectively
Ability to absorb market knowledge effectively and deliver projects in multiple markets across Asia.
Contributing to sales initiatives and consulting projects such as benefit plan redesign, benchmarking studies (both qualitative and quantitative), alternative funding arrangements (pooling, captive arrangements), health & wellness strategies, analytics style projects
Support delivery of local health consulting solutions for key markets & clients
Actively support the development of a strong consulting brand locally (in a selected country).
Act as the Consulting support for this country – Partner with Senior Regional Consultant to assist with local health issues, benefit needs, opportunities, challenges, upcoming health care and legislative agenda, training requirements for local team and building up a market presence/brand. Bring consulting discipline to large broking accounts, consulting opportunities identified, sold and delivered locally.
Activities in the above encompasses the development of the benefit or total rewards strategy, vendor evaluations, selection and review, evolving the existing health programs, onsite clinic reviews, care management and wellbeing strategies.
Identification and support driving innovative first to market initiatives
Identify and have knowledge of trends in the market
Understand client challenges and develop ideas on how these can be addressed
Contribute to the development of these ideas and those generated by the consulting team
Opportunity to work on forward thinking projects in respect of data analytics alongside our data scientist
Qualifications

JOB REQUIREMENTS

University or college graduate and 2+ years or more of industry experience/ internships (preferable)
Consulting, industry or analytical experience preferable
Proactive, self-starter and strong learning ability
Critical and logical thinking capabilities
Good communication skills
Good analytical and presentation skills (including PowerPoint & Excel proficient)
Strong project management skills and a team Player
Optional: certified Occupational Health & Safety practitioner
Optional: Brokerage/Financial Services license
Optional: Actuarial background (working towards ASA, FSA, or equivalent)

Personal data collected will be used for recruitment purpose only.


Job
Client & Customer Services

Primary Location
Hong Kong


Marsh & McLennan Companies and its Affiliates
are EOE Minority/Female/Disability/Vet/Sexual Orientation/Gender Identity employers.",https://www.indeed.hk/rc/clk?jk=c538210ebddacae4&fccid=8881f7f9e22de728,https://mmc.taleo.net/careersection/2/jobdetail.ftl?lang=en&job=HON000O6&src=JB-12460,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,0252841c60772182,Senior Software Engineer @ T1,Terminal 1,Hong Kong,29 days ago,"Job Summary!! Apply at: tty1.us/tty1-indeed !!We are Terminal 1 , a recruiting technology firm that hires software builders to both recruit and build automated recruitment tools. Our recruiters are highly skilled software engineers, product designers, and data scientists with strong technical skills and a network in their industry.You'll work with product and UI designers to build a user friendly modern webapp .Responsibilities:Implement UIs using clean and robust HTML , CSS , and javaScript on a modern tech stack (Vue.js).Work with a great team to quickly iterate on product design and feature developmentRequirements:Expertise in HTML and CSS, including pre-processors and frameworks. (Sass, postCSS, bootstrap, etc)Experience programming with Javascript and modern frameworks (Vue, React, Angular)Strong attention to detail, prides themselves on delivering polished UIsProficient with build tools and navigating the NodeJS ecosystem (Webpack, gulp, npm, etc)Knowledge of JS testing frameworks like Jasmine and JUnitGreat team player - can work on agile teams and communicate effectively with designers and other team members!! Apply at: tty1.us/tty1-indeed !!Job Type: Full-time",https://www.indeed.hk/company/Terminal-1/jobs/Senior-Software-Engineer-0252841c60772182?fccid=f3285d5bddb5d799,https://www.indeed.hk/cmp/Terminal-1/jobs/Senior-Software-Engineer-0252841c60772182,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,7c4bcc3e79c436ad,Research Assistant(s),The Chinese University of Hong Kong 香港中文大學,Hong Kong,11 days ago,"The Department of Ophthalmology and Visual Sciences, working with more than 150 ophthalmologists and visual scientists in Hong Kong and Mainland China, is committed to advancing patient service, research, training and education to the highest possible standard in all major areas of ophthalmology and visual sciences. The Department has a strong track record and profile in international ophthalmology, and is dedicated to worthwhile community programmes and public education projects. The Department, always 'in search of excellence', is highly committed to supporting career development of all staff members.


Applicants should have (i) a Bachelor's degree in biological sciences or other related disciplines; (ii) proficiency in English and Cantonese; (iii) keen interest in research work in the field of ophthalmology and visual sciences; and preferably (iv) relevant experience in clinical/laboratory/statistical studies.


Duties include (a) participate in and provide logistical support for community services and eye screening projects to be held on weekday evenings, Saturdays or Sundays; (b) carry out ophthalmic investigations to be conducted in eye screening projects; and (c) providing support in data processing and analysis; and (d) performing other departmental duties as assigned. In-house training will be provided where appropriate.


Appointment will be made on contract basis for one or two year(s) initially (with contract-end gratuity for a two-year contract) commencing as soon as possible, renewable subject to good performance and mutual agreement.


Job
: Research Posts

Organization
: Department of Ophthalmology and Visual Sciences

Unposting Date
: Ongoing",https://www.indeed.hk/rc/clk?jk=7c4bcc3e79c436ad&fccid=b7a5c2495b00066e,https://cuhk.taleo.net/careersection/cu_career_non_teach/jobdetail.ftl?job=18313,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,72e8d76839ea6587,Software engineer - Senior Java Developers,WHub,Hong Kong,26 days ago,"Full time


Hong Kong


Software engineer


starting date : 2017-12-06


Seekers Capital Group might be able to provide a visa.


Description


In this role as a Senior Java developer, you will join a dynamic team to build a quantitative research platform and its supporting infrastructure including trading components. Multiple new roles are open from Junior to Senior levels.


Responsibilities:


In this role, you are responsible for the greenfield development of a quantitative research platform and trading components to support business growth and are expected to:

Participate in the entire software development lifecycle including design, implementation, testing, deployment, and support
Ensure consistent delivery of software releases and hand-over to end-users
Work along-side the existing ecosystem of latency-sensitive in-house and commercial trading technologies
Work in close collaboration with a dynamic team of top technologists, scientists, traders as well as external stakeholders
Basic Qualification:

Open to all levels of software development experience.
BSc / MSc / PhD in Computer Science or related degrees
Highly knowledgeable in one or more of the following languages: Java / Scala/ Golang (Go) / C++
Operational knowledge in one or more of the following: Python, Git, JavaScript, MySQL, Bash scripting, Linux
Clear understanding of algorithms and data structures
Experience in both infrastructure backend and frontend web development
Basic understanding of trading operations or technologies (desirable)
Mathematically-inclined mind with an analytical approach to problem solving
Ambitious, self-motivated, resourceful technology enthusiast
Desirable expertise, at least one:

Event-driven distributed systems
Microservices
Data analytics
Modern web-stacks
User interfaces
Test engineering
Full SDLC, Scrum, TDD, Extreme Programming
DevOps
Very competitive compensation package.


Medical insurance plan, discretionary bonuses, 5-days week, startup culture.


Interested candidates, please submit your resume. All information will be treated as strictly confidential.


Salary

Salary range / month : Negotiable


WHubber factors
Startups have different perks to offer to talent. Here is their allocation of 100 points.


Flexible Role and Responsibility


Impact on Society


Compensation


Flexible hours


Flexible Role and Responsability40


Created on: 2017/12/06


about Seekers Capital Group",https://www.indeed.hk/rc/clk?jk=72e8d76839ea6587&fccid=eb9b4575af3a03e4,http://whub.io/startups/seekers-capital-group/jobs/software-engineer-java-or-go-developers-1512528298,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,5ac229c76497d8e5,Data Scientist,AUREXIA Consulting,Hong Kong,30+ days ago,"Aurexia is a European and Asian based business consulting boutique dedicated solely to the financial service industry. We deliver innovative solutions in all financial areas: CIB, Asset Management Securities Services, Wealth Management/Private banking and Finance and Risk.


Utilising our business expertise, quality and creativity we partner with clients to solve their most complex problems, delivering their highest priority and strategic initiatives.


Priding ourselves on forcing our clients to think differently about their business and their most significant issues, as a result helping them successfully increase revenue, manage risk and regulatory change, reduce costs and enhance control


At Aurexia, we believe that we all develop faster when working together as an integrated team including clients for this reason collaboration and knowledge sharing are key cornerstones of our principles. We are also conscious that it takes more than exciting and challenging projects to keep our people happy and stimulated at work. That’s why we are constantly investing in our culture; working at Aurexia you will get a unique opportunity to participate in our internal life and make a real difference in our development. We strive to find the right balance for our people in order to deliver excellent client services while enabling you to carve out your career without giving up your personal priorities.


We are growing fast and are looking for like minded people to come and join us on the journey.


What you will be doing as a Data Scientist :

Design and create complex algorithms, build models, and prototype solutions for multiple projects and stakeholders within a global organisation working towards business and consumer insight
You will work closely with a small team recently brought together to bring inhouse the consumer insight analytics.
You will be versed in using machine learning and large-scale data mining techniques to discover and identify actionable patterns in data and develop hypotheses and models
You will help design hypothesis tests, oversee execution, and perform rigorous statistical evaluation of the results to produce actionable insights
Manage stakeholders and guide them in unlocking the value in their data
You should champion the scientific method and strive for excellence in results at all times, balanced with working in an ‘Agile’ way to achieve rapid turnaround
Required experience:

Demonstrated experience using technology such as R, Python or similar to analyse, transform and visualize big data
Ability to build models (such as linear regression, logistic, Markov models etc.) and use machine learning techniques
Focus, resilience and a passion for problem solving. Able to easily continue to find solutions and work towards goals when setbacks occur
Strong knowledge of data/analytical tools, including Excel, database querying (SQL), relational databases; aptitude and willingness to learn new tools quickly
Hands-on use of big data in large and complex projects using Hadoop, Spark would be a plus
Work Experience and Education Guidelines:

Degree in Statistics, Mathematics, Data Science, Engineering, Economics, or similar
Experience in a role focused on statistical modelling, econometrics, marketing attribution, data science or similar
Passionate about data, models and visualizations
Excellent problem-solving skills, self-motivated with the capacity to work under pressure and tight deadlines
Previous experience with SAS a big plus",https://www.indeed.hk/rc/clk?jk=5ac229c76497d8e5&fccid=9859d6e66bca180e,https://www.aurexia.com/poste/data-scientist/,nan,nan,nan,nan,nan
1514871688.0,2018-01-02 13:41:28,0ef6e9a6b1224552,Software engineer - Senior Mobile iOS Developer,WHub,Hong Kong,26 days ago,"Full time


Hong Kong , Eastern Area, HK


Software engineer


starting date : 2017-12-06


Seekers Capital Group might be able to provide a visa.


Description


The key responsibilities of the team are:

Research and prototyping with newest mobile technology
Development of both reusable software components and libraries as well as consumer facing mobile applications
Setting the standards and best practices
Work in close collaboration with a dynamic team of top technologists, scientists, traders as well as external stakeholders
Key Qualifications

Strong Objective-C/Swift and Cocoa Touch knowledge
Strong CS fundamentals - especially object oriented design
Strong analytical problem solving skills using scientific method and design of experiments
Real passion for learning new technologies
Ability to work in an evolving environment, helping to develop processes and best practices for both company and industry
Excellent written and verbal communication skills, able to communicate complex technical issues to cross-functional teams
Excellent collaborator, able to make a positive contribution in a dynamic team spread around the world
Self motivated, able to work independently, entrepreneurial, excellent time management
Fun loving personality is crucial
Desirable Expertise

Experience in advances iOS frameworks: Core Data, MapKit, Networking, UIKit, CoreAnimation, CoreText, REST APIs
Experience programming for UX
One app in the Apple App Store
Knowledge of mobile web (e.g., HTML, CSS, JavaScript)
Knowledge of Android
Very competitive compensation package including medical insurance plan, discretionary bonuses, 5-days week, startup culture.


Interested candidates, please submit your resume. All information will be treated as strictly confidential.


Salary

Salary range / month : Negotiable


WHubber factors
Startups have different perks to offer to talent. Here is their allocation of 100 points.


Flexible Role and Responsibility


Impact on Society


Compensation


Flexible hours


Flexible Role and Responsability40


Created on: 2017/12/06


about Seekers Capital Group",https://www.indeed.hk/rc/clk?jk=0ef6e9a6b1224552&fccid=eb9b4575af3a03e4,http://whub.io/startups/seekers-capital-group/jobs/software-engineer-mobile-ios-developers-1512528291,nan,nan,nan,nan,nan
